file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\provider\EmbeddedZooKeeper.java,org.apache.dubbo.samples.externalconfiguration.provider.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",true,95,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\provider\EmbeddedZooKeeper.java,org.apache.dubbo.samples.externalconfiguration.provider.EmbeddedZooKeeper,stop/0,false,170,1,1,1,0,4,7,21,0,1,0,7,0,0,0,1,2,0,2,1,3,0,2,0,0,0,19,33,1,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\provider\EmbeddedZooKeeper.java,org.apache.dubbo.samples.externalconfiguration.provider.EmbeddedZooKeeper,setPhase/1[int],false,139,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\provider\EmbeddedZooKeeper.java,org.apache.dubbo.samples.externalconfiguration.provider.EmbeddedZooKeeper,stop/1[java.lang.Runnable],false,202,1,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\provider\EmbeddedZooKeeper.java,org.apache.dubbo.samples.externalconfiguration.provider.EmbeddedZooKeeper,getClientPort/0,false,105,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\provider\EmbeddedZooKeeper.java,org.apache.dubbo.samples.externalconfiguration.provider.EmbeddedZooKeeper,isAutoStartup/0,false,113,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-merge\src\main\java\org\apache\dubbo\samples\merge\EmbeddedZooKeeper.java,org.apache.dubbo.samples.merge.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\spring\MyEnvironmentPostProcessor.java,org.apache.dubbo.samples.externalconfiguration.spring.MyEnvironmentPostProcessor,MyEnvironmentPostProcessor/0,true,36,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\spring\MyEnvironmentPostProcessor.java,org.apache.dubbo.samples.externalconfiguration.spring.MyEnvironmentPostProcessor,"postProcessEnvironment/2[org.apache.dubbo.samples.externalconfiguration.spring.ConfigurableEnvironment,org.apache.dubbo.samples.externalconfiguration.spring.SpringApplication]",false,40,4,0,0,0,3,11,21,0,7,2,11,0,0,0,0,1,0,10,0,8,0,2,0,0,0,24,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-annotation\src\main\java\org\apache\dubbo\samples\simplified\annotation\action\AnnotationAction.java,org.apache.dubbo.samples.simplified.annotation.action.AnnotationAction,doSayHello/1[java.lang.String],false,35,1,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-basic\src\main\java\org\apache\dubbo\samples\basic\BasicConsumer.java,org.apache.dubbo.samples.basic.BasicConsumer,main/1[java.lang.String[]],false,28,2,1,0,1,3,6,15,0,3,1,6,0,0,1,0,1,0,3,1,3,0,2,0,0,0,16,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-api\src\main\java\org\apache\dubbo\samples\server\Application.java,Application,main/1[String[]],false,30,6,0,0,0,1,9,13,0,2,1,9,0,0,0,0,0,0,6,0,2,0,0,0,0,0,13,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\DemoServiceImpl.java,org.apache.dubbo.samples.docker.DemoServiceImpl,hello/1[java.lang.String],false,25,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-annotation\src\main\java\org\apache\dubbo\samples\annotation\AnnotationProvider.java,org.apache.dubbo.samples.annotation.AnnotationProvider,main/1[java.lang.String[]],false,35,3,2,0,2,1,3,6,0,1,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\extension\DynamicTraceInterceptor.java,org.apache.dubbo.samples.rest.api.extension.DynamicTraceInterceptor,aroundWriteTo/1[org.apache.dubbo.samples.rest.api.extension.WriterInterceptorContext],false,41,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\extension\DynamicTraceInterceptor.java,org.apache.dubbo.samples.rest.api.extension.DynamicTraceInterceptor,aroundReadFrom/1[org.apache.dubbo.samples.rest.api.extension.ReaderInterceptorContext],false,35,1,0,0,0,1,2,4,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,isRunning/0,false,164,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,setPhase/1[int],false,148,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,start/0,false,175,1,2,1,1,2,2,7,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,28,33,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,EmbeddedZooKeeper/0,true,103,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,getClientPort/0,false,122,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,stop/1[java.lang.Runnable],false,222,1,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",true,112,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,isAutoStartup/0,false,139,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,stop/0,false,187,1,1,1,0,4,7,21,0,1,0,7,0,0,0,1,2,0,2,1,3,0,2,0,0,0,19,33,1,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,setAutoStartup/1[boolean],false,131,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,getPhase/0,false,156,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\provider\EmbeddedZooKeeper.java,com.alibaba.dubbo.spring.boot.provider.EmbeddedZooKeeper,setErrorHandler/1[com.alibaba.dubbo.spring.boot.provider.ErrorHandler],false,233,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\User.java,org.apache.dubbo.samples.basic.api.User,getName/0,false,30,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\User.java,org.apache.dubbo.samples.basic.api.User,setName/1[java.lang.String],false,34,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\User.java,org.apache.dubbo.samples.basic.api.User,setPhone/1[org.apache.dubbo.samples.basic.api.Phone],false,50,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\User.java,org.apache.dubbo.samples.basic.api.User,toString/0,false,55,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,5,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\User.java,org.apache.dubbo.samples.basic.api.User,getAge/0,false,38,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\User.java,org.apache.dubbo.samples.basic.api.User,getPhone/0,false,46,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\User.java,org.apache.dubbo.samples.basic.api.User,setAge/1[int],false,42,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-annotation\src\main\java\org\apache\dubbo\samples\annotation\action\AnnotationAction.java,org.apache.dubbo.samples.annotation.action.AnnotationAction,doSayHello/1[java.lang.String],false,36,1,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-async\dubbo-samples-async-simple\src\main\java\org\apache\dubbo\samples\governance\AsyncProvider.java,AsyncProvider,main/1[String[]],false,26,3,0,0,0,1,2,6,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-http\src\main\java\org\apache\dubbo\samples\http\HttpProvider.java,org.apache.dubbo.samples.http.HttpProvider,main/1[java.lang.String[]],false,29,2,2,0,2,1,3,6,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-callback\src\main\java\org\apache\dubbo\samples\callback\EmbeddedZooKeeper.java,org.apache.dubbo.samples.callback.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-xml\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\BasicConsumer.java,BasicConsumer,printServiceData/0,false,54,4,0,0,0,1,8,14,0,2,0,8,0,0,0,0,0,0,20,8,2,7,0,0,0,0,12,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-xml\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\BasicConsumer.java,BasicConsumer,main/1[String[]],false,33,3,0,0,0,3,7,16,0,3,1,7,1,1,1,0,1,0,3,1,3,0,2,0,0,0,22,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-stub\src\main\java\org\apache\dubbo\samples\stub\impl\DemoServiceImpl.java,org.apache.dubbo.samples.stub.impl.DemoServiceImpl,sayHello/1[java.lang.String],false,27,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,setEmail/1[java.lang.String],false,70,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,getName/0,false,58,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,setName/1[java.lang.String],false,62,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,getAge/0,false,74,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,setLoginDate/1[java.util.Date],false,86,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,getExpiryDate/0,false,90,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,setExpiryDate/1[java.util.Date],false,94,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,setAge/1[int],false,78,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,getEmail/0,false,66,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-validation\src\main\java\org\apache\dubbo\samples\validation\api\ValidationParameter.java,org.apache.dubbo.samples.validation.api.ValidationParameter,getLoginDate/0,false,82,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\CacheConsumer.java,org.apache.dubbo.samples.cache.CacheConsumer,main/1[java.lang.String[]],false,31,2,1,0,1,10,7,34,0,10,1,7,0,0,3,3,0,0,9,7,12,5,3,0,0,0,18,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\AttachmentConsumer.java,org.apache.dubbo.samples.attachment.AttachmentConsumer,main/1[java.lang.String[]],false,29,2,1,0,1,1,6,10,0,3,1,6,0,0,0,0,0,0,6,0,4,0,0,0,0,0,16,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-annotation\src\main\java\org\apache\dubbo\samples\annotation\api\AnnotationService.java,org.apache.dubbo.samples.externalconfiguration.api.AnnotationService,sayHello/1[java.lang.String],false,27,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,setPhase/1[int],false,131,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,start/0,false,158,1,2,1,1,2,2,7,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,28,33,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,isRunning/0,false,147,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,EmbeddedZooKeeper/0,true,86,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,stop/1[java.lang.Runnable],false,205,1,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",true,95,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,isAutoStartup/0,false,122,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,stop/0,false,170,1,1,1,0,4,7,21,0,1,0,7,0,0,0,1,2,0,2,1,3,0,2,0,0,0,19,33,1,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,getPhase/0,false,139,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,getClientPort/0,false,105,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,setAutoStartup/1[boolean],false,114,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.attachment.ErrorHandler],false,216,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\integration\swagger\DubboSwaggerService.java,org.apache.dubbo.integration.swagger.DubboSwaggerService,"getListingJson/4[org.apache.dubbo.integration.swagger.Application,org.apache.dubbo.integration.swagger.ServletConfig,org.apache.dubbo.integration.swagger.HttpHeaders,org.apache.dubbo.integration.swagger.UriInfo]",false,44,8,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-xml\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\ZkUtil.java,ZkUtil,toServicePath/0,false,34,2,0,0,0,1,3,4,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,6,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-xml\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\ZkUtil.java,ZkUtil,toCategoryPath/1[String],false,39,1,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,5,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-xml\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\ZkUtil.java,ZkUtil,toRootDir/0,false,30,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-xml\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\ZkUtil.java,ZkUtil,toUrlPath/1[String],false,43,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-annotation\src\main\java\org\apache\dubbo\samples\annotation\ZKTools.java,org.apache.dubbo.samples.annotation.ZKTools,main/1[java.lang.String[]],false,30,2,3,0,3,1,5,7,0,0,1,5,3,4,0,0,0,0,1,6,1,2,0,0,0,0,14,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-annotation\src\main\java\org\apache\dubbo\samples\annotation\ZKTools.java,org.apache.dubbo.samples.annotation.ZKTools,generateDubboPropertiesForConsumer/0,false,61,1,2,1,1,3,7,14,0,2,0,7,1,1,0,1,1,0,2,0,2,0,2,0,0,0,17,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-annotation\src\main\java\org\apache\dubbo\samples\annotation\ZKTools.java,org.apache.dubbo.samples.annotation.ZKTools,"setData/2[java.lang.String,java.lang.String]",false,94,0,3,3,0,1,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,false
