file,class,method,variable,usage
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,start/0,daemon,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,isRunning/0,zkServerThread,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.metadatareport.configcenter.ErrorHandler],errorHandler,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,EmbeddedZooKeeper/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",clientPort,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",daemon,3
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,isAutoStartup/0,autoStartup,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,stop/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,stop/0,zkServer,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,stop/0,logger,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,getPhase/0,phase,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,getClientPort/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\EmbeddedZooKeeper.java,org.apache.dubbo.samples.metadatareport.configcenter.EmbeddedZooKeeper,setAutoStartup/1[boolean],autoStartup,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,setPhase/1[int],phase,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,start/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,start/0,daemon,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,isRunning/0,zkServerThread,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,EmbeddedZooKeeper/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.rest.ErrorHandler],errorHandler,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",clientPort,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",daemon,3
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,isAutoStartup/0,autoStartup,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,stop/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,stop/0,zkServer,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,stop/0,logger,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,getPhase/0,phase,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,getClientPort/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\EmbeddedZooKeeper.java,org.apache.dubbo.samples.rest.EmbeddedZooKeeper,setAutoStartup/1[boolean],autoStartup,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-nosimple\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\ZKClean.java,org.apache.dubbo.samples.simplified.registry.nosimple.ZKClean,main/1[java.lang.String[]],client,2
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-nosimple\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\ZKClean.java,org.apache.dubbo.samples.simplified.registry.nosimple.ZKClean,removeGlobalConfig/0,client,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,setPhase/1[int],phase,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,start/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,start/0,daemon,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,isRunning/0,zkServerThread,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,EmbeddedZooKeeper/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",clientPort,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",daemon,3
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,isAutoStartup/0,autoStartup,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,stop/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,stop/0,zkServer,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,stop/0,logger,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,getPhase/0,phase,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.generic.ErrorHandler],errorHandler,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,getClientPort/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\EmbeddedZooKeeper.java,org.apache.dubbo.samples.generic.EmbeddedZooKeeper,setAutoStartup/1[boolean],autoStartup,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,setPhase/1[int],phase,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,start/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,start/0,daemon,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,isRunning/0,zkServerThread,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,EmbeddedZooKeeper/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",clientPort,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",daemon,3
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,isAutoStartup/0,autoStartup,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,stop/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,stop/0,zkServer,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,stop/0,logger,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.echo.ErrorHandler],errorHandler,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,getPhase/0,phase,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,getClientPort/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\EmbeddedZooKeeper.java,org.apache.dubbo.samples.echo.EmbeddedZooKeeper,setAutoStartup/1[boolean],autoStartup,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\impl\CacheServiceImpl.java,org.apache.dubbo.samples.cache.impl.CacheServiceImpl,findCache/1[java.lang.String],i,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,toString/0,mobile,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,toString/0,tel,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,getTel/0,tel,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,setTel/1[java.lang.String],tel,3
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,getMobile/0,mobile,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-compatible\src\main\java\org\apache\dubbo\samples\basic\api\Phone.java,org.apache.dubbo.samples.basic.api.Phone,setMobile/1[java.lang.String],mobile,3
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\alibaba\dubbo\spring\boot\consumer\ConsumerApplication.java,com.alibaba.dubbo.spring.boot.consumer.ConsumerApplication,doSayHello/1[java.lang.String],demoService,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,isRunning/0,zkServerThread,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,setPhase/1[int],phase,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,start/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,start/0,daemon,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,EmbeddedZooKeeper/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.docker.ErrorHandler],errorHandler,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,getClientPort/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",clientPort,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",daemon,3
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,isAutoStartup/0,autoStartup,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,stop/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,stop/0,zkServer,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,stop/0,logger,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,setAutoStartup/1[boolean],autoStartup,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\EmbeddedZooKeeper.java,org.apache.dubbo.samples.docker.EmbeddedZooKeeper,getPhase/0,phase,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\integration\swagger\DubboSwaggerApiListingResource.java,org.apache.dubbo.integration.swagger.DubboSwaggerApiListingResource,"getListingJson/4[org.apache.dubbo.integration.swagger.Application,org.apache.dubbo.integration.swagger.ServletConfig,org.apache.dubbo.integration.swagger.HttpHeaders,org.apache.dubbo.integration.swagger.UriInfo]",context,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,setPhase/1[int],phase,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,start/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,start/0,daemon,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,isRunning/0,zkServerThread,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,EmbeddedZooKeeper/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",clientPort,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",daemon,3
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,isAutoStartup/0,autoStartup,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,stop/0,zkServerThread,4
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,stop/0,zkServer,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,stop/0,logger,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,getPhase/0,phase,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,getClientPort/0,clientPort,1
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\EmbeddedZooKeeper.java,org.apache.dubbo.samples.notify.EmbeddedZooKeeper,setAutoStartup/1[boolean],autoStartup,4
